start_date_utc,total_co2_marginal_intensity_lbs_per_mwh,coal_marginal_proportion,hydro_marginal_proportion,natural_gas_marginal_proportion,other_marginal_proportion,solar_marginal_proportion,storage_marginal_proportion,wind_marginal_proportion
2025-07-01T07:05:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T07:10:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T07:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T07:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T07:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T07:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T07:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T07:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T07:45:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T07:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T07:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T08:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T08:15:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:20:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:30:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:40:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T08:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T08:50:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-07-01T08:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T09:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T09:05:00+00:00,1600.17,0,0,0,1,0,0,0
2025-07-01T09:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T09:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T09:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T09:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T09:30:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T09:35:00+00:00,456.27,0,0,0.5,0,0,0.5,0
2025-07-01T09:40:00+00:00,456.27,0,0,0.5,0,0,0.5,0
2025-07-01T09:45:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T09:50:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T09:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T10:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T10:05:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T10:10:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T10:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T10:20:00+00:00,1883.84,0.75,0,0.25,0,0,0,0
2025-07-01T10:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T10:30:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-07-01T10:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T10:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T10:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T10:50:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T10:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T11:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T11:05:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T11:10:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T11:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T11:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T11:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T11:30:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T11:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T11:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T11:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T11:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T11:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T12:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T12:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:20:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T12:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:40:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T12:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T12:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T13:00:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T13:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T13:10:00+00:00,0,0,0,0,0,0,1,0
2025-07-01T13:15:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T13:20:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T13:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T13:30:00+00:00,0,0,0,0,0,1,0,0
2025-07-01T13:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T13:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T13:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T13:50:00+00:00,0,0,0,0,0,0,1,0
2025-07-01T13:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:05:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-07-01T14:10:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-07-01T14:15:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-07-01T14:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:30:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-07-01T14:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T14:55:00+00:00,0,0,0,0,0,0,1,0
2025-07-01T15:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-01T15:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:20:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T15:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T15:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:15:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T16:20:00+00:00,1171.56,0.2,0,0.8,0,0,0,0
2025-07-01T16:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:30:00+00:00,989.05,0.2,0,0.6,0,0,0.2,0
2025-07-01T16:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:40:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T16:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T16:50:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T16:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:00:00+00:00,608.37,0,0,0.67,0,0,0.33,0
2025-07-01T17:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:15:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T17:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:30:00+00:00,456.27,0,0.5,0.5,0,0,0,0
2025-07-01T17:35:00+00:00,0,0,0,0,0,0,1,0
2025-07-01T17:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T17:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:00:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T18:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:35:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T18:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T18:50:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T18:55:00+00:00,989.05,0.2,0,0.6,0,0,0.2,0
2025-07-01T19:00:00+00:00,608.37,0,0.17,0.67,0,0,0.17,0
2025-07-01T19:05:00+00:00,989.05,0.2,0.2,0.6,0,0,0,0
2025-07-01T19:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T19:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T19:20:00+00:00,1171.56,0.2,0,0.8,0,0,0,0
2025-07-01T19:25:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-07-01T19:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T19:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T19:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T19:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T19:50:00+00:00,684.41,0,0,0.75,0,0,0.25,0
2025-07-01T19:55:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T20:00:00+00:00,1128.39,0.17,0,0.83,0,0,0,0
2025-07-01T20:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T20:10:00+00:00,1050.07,0,0,0.8,0.2,0,0,0
2025-07-01T20:15:00+00:00,960.36,0.13,0,0.75,0,0.13,0,0
2025-07-01T20:20:00+00:00,570.34,0,0.13,0.63,0,0.25,0,0
2025-07-01T20:25:00+00:00,989.05,0.2,0,0.6,0,0.2,0,0
2025-07-01T20:30:00+00:00,547.53,0,0.2,0.6,0,0.2,0,0
2025-07-01T20:35:00+00:00,506.97,0,0,0.56,0,0.22,0.22,0
2025-07-01T20:40:00+00:00,782.19,0,0,0.86,0,0.14,0,0
2025-07-01T20:45:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T20:50:00+00:00,1027.15,0,0,0.83,0.17,0,0,0
2025-07-01T20:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T21:00:00+00:00,798.48,0,0,0.88,0,0.13,0,0
2025-07-01T21:05:00+00:00,960.36,0.13,0.13,0.75,0,0,0,0
2025-07-01T21:10:00+00:00,846.29,0.13,0,0.63,0,0.13,0,0.13
2025-07-01T21:15:00+00:00,684.41,0,0,0.75,0,0.13,0,0.13
2025-07-01T21:20:00+00:00,1010.78,0,0,0.86,0.14,0,0,0
2025-07-01T21:25:00+00:00,608.37,0,0,0.67,0,0.22,0,0.11
2025-07-01T21:30:00+00:00,798.48,0,0,0.88,0,0.13,0,0
2025-07-01T21:35:00+00:00,1171.56,0.2,0,0.8,0,0,0,0
2025-07-01T21:40:00+00:00,1309.08,0.2,0,0.6,0.2,0,0,0
2025-07-01T21:45:00+00:00,760.46,0,0,0.83,0,0.17,0,0
2025-07-01T21:50:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T21:55:00+00:00,976.3,0.17,0,0.67,0,0.17,0,0
2025-07-01T22:00:00+00:00,760.46,0,0,0.83,0,0.17,0,0
2025-07-01T22:05:00+00:00,672.12,0.17,0,0.33,0,0.33,0,0.17
2025-07-01T22:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T22:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T22:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T22:25:00+00:00,976.3,0.17,0.17,0.67,0,0,0,0
2025-07-01T22:30:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-01T22:35:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-01T22:40:00+00:00,856.32,0,0,0.5,0.25,0,0.25,0
2025-07-01T22:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T22:50:00+00:00,1141.76,0,0,0.67,0.33,0,0,0
2025-07-01T22:55:00+00:00,1573.44,0.33,0,0.33,0.33,0,0,0
2025-07-01T23:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:05:00+00:00,1171.56,0.2,0,0.8,0,0,0,0
2025-07-01T23:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:30:00+00:00,1568.09,0.4,0,0.4,0.2,0,0,0
2025-07-01T23:35:00+00:00,760.46,0,0,0.83,0,0,0.17,0
2025-07-01T23:40:00+00:00,1573.44,0.33,0,0.33,0.33,0,0,0
2025-07-01T23:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-01T23:55:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-07-02T00:00:00+00:00,1600.17,0,0,0,1,0,0,0
2025-07-02T00:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T00:10:00+00:00,1600.17,0,0,0,1,0,0,0
2025-07-02T00:15:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-02T00:20:00+00:00,1430.57,0.4,0,0.6,0,0,0,0
2025-07-02T00:25:00+00:00,1171.56,0.2,0,0.8,0,0,0,0
2025-07-02T00:30:00+00:00,989.05,0.2,0.2,0.6,0,0,0,0
2025-07-02T00:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T00:40:00+00:00,456.27,0,0.5,0.5,0,0,0,0
2025-07-02T00:45:00+00:00,456.27,0,0.5,0.5,0,0,0,0
2025-07-02T00:50:00+00:00,1103.8,0.5,0,0,0,0,0.5,0
2025-07-02T00:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:00:00+00:00,1236.31,0.25,0,0.75,0,0,0,0
2025-07-02T01:05:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-02T01:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:20:00+00:00,0,0,1,0,0,0,0,0
2025-07-02T01:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-02T01:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T01:50:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-02T01:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:15:00+00:00,608.37,0,0,0.67,0,0,0.33,0
2025-07-02T02:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:40:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-07-02T02:45:00+00:00,0,0,0,0,0,0,1,0
2025-07-02T02:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T02:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-02T03:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:20:00+00:00,0,0,0,0,0,0,1,0
2025-07-02T03:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-02T03:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:40:00+00:00,2207.6,1,0,0,0,0,0,0
2025-07-02T03:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-07-02T03:55:00+00:00,2207.6,1,0,0,0,0,0,0
