start_date_utc,total_co2_marginal_intensity_lbs_per_mwh,coal_marginal_proportion,hydro_marginal_proportion,natural_gas_marginal_proportion,other_marginal_proportion,solar_marginal_proportion,storage_marginal_proportion,wind_marginal_proportion
2025-06-21T08:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T08:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T08:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T08:30:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T08:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T08:40:00+00:00,456.27,0,0,0.5,0,0,0,0.5
2025-06-21T08:45:00+00:00,521.46,0,0,0.57,0,0,0,0.43
2025-06-21T08:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T08:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T09:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:05:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:10:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-06-21T09:15:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:20:00+00:00,304.18,0,0,0.33,0,0,0,0.67
2025-06-21T09:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:30:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:40:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T09:45:00+00:00,608.37,0,0,0.67,0,0,0,0.33
2025-06-21T09:50:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-06-21T09:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T10:00:00+00:00,1103.8,0.5,0,0,0,0,0,0.5
2025-06-21T10:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T10:10:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-06-21T10:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T10:20:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T10:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T10:30:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T10:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T10:40:00+00:00,365.02,0,0,0.4,0,0,0,0.6
2025-06-21T10:45:00+00:00,651.82,0,0,0.71,0,0,0,0.29
2025-06-21T10:50:00+00:00,780.04,0.25,0,0.25,0,0,0,0.5
2025-06-21T10:55:00+00:00,547.53,0,0,0.6,0,0,0,0.4
2025-06-21T11:00:00+00:00,806.54,0.2,0,0.4,0,0,0,0.4
2025-06-21T11:05:00+00:00,456.27,0,0,0.5,0,0,0,0.5
2025-06-21T11:10:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-06-21T11:15:00+00:00,304.18,0,0,0.33,0,0,0,0.67
2025-06-21T11:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T11:25:00+00:00,608.37,0,0,0.67,0,0,0,0.33
2025-06-21T11:30:00+00:00,608.37,0,0,0.67,0,0,0,0.33
2025-06-21T11:35:00+00:00,735.87,0.33,0,0,0,0,0,0.67
2025-06-21T11:40:00+00:00,735.87,0.33,0,0,0,0,0,0.67
2025-06-21T11:45:00+00:00,304.18,0,0,0.33,0,0,0,0.67
2025-06-21T11:50:00+00:00,672.12,0.17,0,0.33,0,0,0,0.5
2025-06-21T11:55:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T12:00:00+00:00,806.54,0.2,0,0.4,0,0,0,0.4
2025-06-21T12:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T12:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T12:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T12:20:00+00:00,365.02,0,0,0.4,0,0,0,0.6
2025-06-21T12:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T12:30:00+00:00,1103.8,0.5,0,0,0,0,0,0.5
2025-06-21T12:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T12:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T12:45:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-06-21T12:50:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T12:55:00+00:00,608.37,0,0,0.67,0,0,0,0.33
2025-06-21T13:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T13:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T13:10:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T13:15:00+00:00,228.14,0,0,0.25,0,0,0,0.75
2025-06-21T13:20:00+00:00,456.27,0,0,0.5,0,0,0,0.5
2025-06-21T13:25:00+00:00,1008.18,0.25,0,0.5,0,0,0.25,0
2025-06-21T13:30:00+00:00,456.27,0,0,0.5,0,0,0.5,0
2025-06-21T13:35:00+00:00,504.09,0.13,0,0.25,0,0,0,0.63
2025-06-21T13:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T13:45:00+00:00,152.09,0,0,0.17,0,0,0,0.83
2025-06-21T13:50:00+00:00,448.08,0.11,0,0.22,0,0,0,0.67
2025-06-21T13:55:00+00:00,182.51,0,0,0.2,0,0,0,0.8
2025-06-21T14:00:00+00:00,504.09,0.13,0,0.25,0,0.13,0,0.5
2025-06-21T14:05:00+00:00,780.04,0.25,0,0.25,0,0.5,0,0
2025-06-21T14:10:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T14:15:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-06-21T14:20:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T14:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T14:30:00+00:00,228.14,0,0,0.25,0,0.13,0.13,0.5
2025-06-21T14:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T14:40:00+00:00,1103.8,0.5,0,0,0,0.5,0,0
2025-06-21T14:45:00+00:00,1560.08,0.5,0,0.5,0,0,0,0
2025-06-21T14:50:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T14:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T15:00:00+00:00,152.09,0,0,0.17,0,0.25,0,0.58
2025-06-21T15:05:00+00:00,1103.8,0.5,0,0,0,0.5,0,0
2025-06-21T15:10:00+00:00,304.18,0,0,0.33,0,0.17,0,0.5
2025-06-21T15:15:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T15:20:00+00:00,0,0,0,0,0,0.75,0,0.25
2025-06-21T15:25:00+00:00,366.61,0.09,0,0.18,0,0.18,0,0.55
2025-06-21T15:30:00+00:00,366.61,0.09,0,0.18,0,0.18,0,0.55
2025-06-21T15:35:00+00:00,353.23,0.07,0,0.21,0,0.14,0,0.57
2025-06-21T15:40:00+00:00,0,0,0,0,0,0.67,0,0.33
2025-06-21T15:45:00+00:00,0,0,0,0,0,0.67,0,0.33
2025-06-21T15:50:00+00:00,0,0,0,0,0,0.17,0.08,0.75
2025-06-21T15:55:00+00:00,260.01,0.08,0,0.08,0,0.17,0.08,0.58
2025-06-21T16:00:00+00:00,152.09,0,0,0.17,0,0.25,0,0.58
2025-06-21T16:05:00+00:00,1103.8,0.5,0,0,0,0.5,0,0
2025-06-21T16:10:00+00:00,400.04,0,0,0,0.25,0.5,0,0.25
2025-06-21T16:15:00+00:00,380.23,0,0,0.42,0,0.17,0,0.42
2025-06-21T16:20:00+00:00,551.9,0.25,0,0,0,0.25,0,0.5
2025-06-21T16:25:00+00:00,449.57,0.09,0,0.27,0,0.18,0,0.45
2025-06-21T16:30:00+00:00,405.58,0,0,0.44,0,0.11,0,0.44
2025-06-21T16:35:00+00:00,618.16,0.13,0,0.38,0,0.13,0,0.38
